starttime,stoptime,startstationid,startstationname,startstationlatitude,startstationlongitude,endstationid,endstationname,endstationlatitude,endstationlongitude,bikeid
10/3/2024 1:12,10/3/2024 14:59,Asd,Amsterdam Centraal,52.379189,4.899431,Nm,Nijmegen Station,51.841111,5.854167,1321
10/2/2024 20:33,10/3/2024 21:39,Ah,Arnhem Centraal,51.985,5.898611,Ams,Amsterdam Amstel,52.346587,4.918684,1997
10/4/2024 2:17,10/4/2024 11:04,Asdz,Amsterdam Zuid,52.338602,4.871978,Rtd,Rotterdam Centraal,51.9225,4.467167,1985
10/2/2024 2:23,10/4/2024 14:13,GV,The Hague Hollands Spoor,52.070833,4.322222,Ut,Utrecht Centraal,52.089444,5.110278,1047
10/2/2024 13:41,10/4/2024 3:47,GV,The Hague Hollands Spoor,52.070833,4.322222,Gvc,The Hague Centraal,52.084167,4.324722,1610
10/3/2024 14:52,10/4/2024 22:59,GV,The Hague Hollands Spoor,52.070833,4.322222,Rtb,Rotterdam Blaak,51.920582,4.486082,1483
10/3/2024 21:11,10/4/2024 16:28,Asd,Amsterdam Centraal,52.379189,4.899431,Ah,Arnhem Centraal,51.985,5.898611,1554
10/4/2024 6:09,10/4/2024 12:06,Rtb,Rotterdam Blaak,51.920582,4.486082,Ams,Amsterdam Amstel,52.346587,4.918684,1502
10/1/2024 14:19,10/2/2024 12:30,Ah,Arnhem Centraal,51.985,5.898611,Gvc,The Hague Centraal,52.084167,4.324722,1008
10/1/2024 3:00,10/3/2024 5:14,Asd,Amsterdam Centraal,52.379189,4.899431,Gvc,The Hague Centraal,52.084167,4.324722,1063
10/3/2024 15:34,10/4/2024 3:15,GV,The Hague Hollands Spoor,52.070833,4.322222,Asd,Amsterdam Centraal,52.379189,4.899431,1922
10/3/2024 5:15,10/4/2024 21:33,Ut,Utrecht Centraal,52.089444,5.110278,Rtd,Rotterdam Centraal,51.9225,4.467167,1679
10/2/2024 20:10,10/3/2024 15:42,Rtb,Rotterdam Blaak,51.920582,4.486082,Gvc,The Hague Centraal,52.084167,4.324722,1440
10/3/2024 10:35,10/3/2024 23:47,Ah,Arnhem Centraal,51.985,5.898611,Nm,Nijmegen Station,51.841111,5.854167,1630
10/3/2024 22:35,10/4/2024 17:02,Rtb,Rotterdam Blaak,51.920582,4.486082,Ams,Amsterdam Amstel,52.346587,4.918684,1551
10/4/2024 0:31,10/4/2024 3:33,Gvc,The Hague Centraal,52.084167,4.324722,Ah,Arnhem Centraal,51.985,5.898611,1223
10/4/2024 7:58,10/4/2024 16:54,Ah,Arnhem Centraal,51.985,5.898611,Asd,Amsterdam Centraal,52.379189,4.899431,1883
10/2/2024 20:33,10/4/2024 6:57,Nm,Nijmegen Station,51.841111,5.854167,Rtd,Rotterdam Centraal,51.9225,4.467167,1178
10/1/2024 17:45,10/2/2024 15:49,Rtd,Rotterdam Centraal,51.9225,4.467167,GV,The Hague Hollands Spoor,52.070833,4.322222,1199
10/4/2024 3:30,10/4/2024 4:38,Nm,Nijmegen Station,51.841111,5.854167,Ut,Utrecht Centraal,52.089444,5.110278,1300
10/2/2024 3:40,10/2/2024 11:59,Rtb,Rotterdam Blaak,51.920582,4.486082,Nm,Nijmegen Station,51.841111,5.854167,1961
10/3/2024 22:18,10/4/2024 3:29,Asdz,Amsterdam Zuid,52.338602,4.871978,Ah,Arnhem Centraal,51.985,5.898611,1306
10/3/2024 22:07,10/4/2024 14:00,Rtd,Rotterdam Centraal,51.9225,4.467167,Ah,Arnhem Centraal,51.985,5.898611,1724
10/1/2024 14:04,10/2/2024 21:47,Uto,Utrecht Overvecht,52.113333,5.111111,Asd,Amsterdam Centraal,52.379189,4.899431,1961
10/3/2024 14:31,10/4/2024 2:19,Rtb,Rotterdam Blaak,51.920582,4.486082,Rtd,Rotterdam Centraal,51.9225,4.467167,1086
10/4/2024 13:34,10/4/2024 13:53,Ams,Amsterdam Amstel,52.346587,4.918684,GV,The Hague Hollands Spoor,52.070833,4.322222,1592
10/2/2024 13:35,10/3/2024 7:27,Ut,Utrecht Centraal,52.089444,5.110278,Uto,Utrecht Overvecht,52.113333,5.111111,1187
10/1/2024 10:26,10/4/2024 21:15,Rtb,Rotterdam Blaak,51.920582,4.486082,Ams,Amsterdam Amstel,52.346587,4.918684,1521
10/3/2024 7:10,10/4/2024 15:16,Ut,Utrecht Centraal,52.089444,5.110278,Asd,Amsterdam Centraal,52.379189,4.899431,1731
10/1/2024 7:03,10/4/2024 0:56,Nm,Nijmegen Station,51.841111,5.854167,GV,The Hague Hollands Spoor,52.070833,4.322222,1236
10/2/2024 7:36,10/4/2024 9:24,Uto,Utrecht Overvecht,52.113333,5.111111,GV,The Hague Hollands Spoor,52.070833,4.322222,1234
10/1/2024 10:23,10/3/2024 11:14,Rtb,Rotterdam Blaak,51.920582,4.486082,Asd,Amsterdam Centraal,52.379189,4.899431,1691
10/4/2024 17:27,10/4/2024 21:32,Uto,Utrecht Overvecht,52.113333,5.111111,Ams,Amsterdam Amstel,52.346587,4.918684,1201
10/3/2024 21:41,10/4/2024 18:29,Asd,Amsterdam Centraal,52.379189,4.899431,GV,The Hague Hollands Spoor,52.070833,4.322222,1464
10/3/2024 18:06,10/4/2024 17:48,Nm,Nijmegen Station,51.841111,5.854167,Ams,Amsterdam Amstel,52.346587,4.918684,1078
10/4/2024 15:01,10/4/2024 16:27,Ah,Arnhem Centraal,51.985,5.898611,Nm,Nijmegen Station,51.841111,5.854167,1177
10/4/2024 17:56,10/4/2024 21:23,Nm,Nijmegen Station,51.841111,5.854167,Rtd,Rotterdam Centraal,51.9225,4.467167,1382
10/3/2024 7:54,10/3/2024 10:13,Nm,Nijmegen Station,51.841111,5.854167,Asd,Amsterdam Centraal,52.379189,4.899431,1369
10/3/2024 9:45,10/4/2024 11:10,Ut,Utrecht Centraal,52.089444,5.110278,Ah,Arnhem Centraal,51.985,5.898611,1070
10/4/2024 10:56,10/4/2024 22:26,Uto,Utrecht Overvecht,52.113333,5.111111,Rtb,Rotterdam Blaak,51.920582,4.486082,1306
10/3/2024 15:36,10/4/2024 23:46,Ams,Amsterdam Amstel,52.346587,4.918684,Ah,Arnhem Centraal,51.985,5.898611,1194
10/2/2024 2:16,10/3/2024 2:00,Ut,Utrecht Centraal,52.089444,5.110278,Ah,Arnhem Centraal,51.985,5.898611,1712
10/1/2024 6:07,10/3/2024 19:56,Rtd,Rotterdam Centraal,51.9225,4.467167,Asdz,Amsterdam Zuid,52.338602,4.871978,1693
10/3/2024 0:54,10/3/2024 23:18,GV,The Hague Hollands Spoor,52.070833,4.322222,Ut,Utrecht Centraal,52.089444,5.110278,1744
10/3/2024 7:43,10/3/2024 15:32,Asdz,Amsterdam Zuid,52.338602,4.871978,Rtb,Rotterdam Blaak,51.920582,4.486082,1541
10/1/2024 6:52,10/2/2024 13:25,Ut,Utrecht Centraal,52.089444,5.110278,Ah,Arnhem Centraal,51.985,5.898611,1255
10/1/2024 21:42,10/3/2024 22:32,Asd,Amsterdam Centraal,52.379189,4.899431,Gvc,The Hague Centraal,52.084167,4.324722,1810
10/1/2024 18:45,10/4/2024 19:52,GV,The Hague Hollands Spoor,52.070833,4.322222,Rtd,Rotterdam Centraal,51.9225,4.467167,1066
10/3/2024 15:41,10/4/2024 21:16,Asd,Amsterdam Centraal,52.379189,4.899431,GV,The Hague Hollands Spoor,52.070833,4.322222,1815
10/1/2024 18:11,10/2/2024 23:30,Ut,Utrecht Centraal,52.089444,5.110278,GV,The Hague Hollands Spoor,52.070833,4.322222,1668
10/3/2024 21:51,10/4/2024 18:58,Ah,Arnhem Centraal,51.985,5.898611,Asdz,Amsterdam Zuid,52.338602,4.871978,1209
10/2/2024 2:57,10/3/2024 16:36,Nm,Nijmegen Station,51.841111,5.854167,Ah,Arnhem Centraal,51.985,5.898611,1265
10/3/2024 1:33,10/4/2024 19:12,Rtb,Rotterdam Blaak,51.920582,4.486082,Ah,Arnhem Centraal,51.985,5.898611,1726
10/1/2024 7:43,10/4/2024 8:01,Nm,Nijmegen Station,51.841111,5.854167,Asd,Amsterdam Centraal,52.379189,4.899431,1397
10/3/2024 2:14,10/4/2024 20:57,Rtd,Rotterdam Centraal,51.9225,4.467167,Asdz,Amsterdam Zuid,52.338602,4.871978,1883
10/4/2024 9:00,10/4/2024 21:45,Ams,Amsterdam Amstel,52.346587,4.918684,Nm,Nijmegen Station,51.841111,5.854167,1504
10/1/2024 16:19,10/2/2024 15:28,Nm,Nijmegen Station,51.841111,5.854167,Rtb,Rotterdam Blaak,51.920582,4.486082,1624
10/1/2024 19:52,10/2/2024 6:44,Ah,Arnhem Centraal,51.985,5.898611,Nm,Nijmegen Station,51.841111,5.854167,1375
10/3/2024 13:25,10/4/2024 21:26,Rtd,Rotterdam Centraal,51.9225,4.467167,Ams,Amsterdam Amstel,52.346587,4.918684,1025
10/1/2024 13:58,10/2/2024 14:33,Uto,Utrecht Overvecht,52.113333,5.111111,Ut,Utrecht Centraal,52.089444,5.110278,1514
10/1/2024 13:59,10/4/2024 0:34,Rtd,Rotterdam Centraal,51.9225,4.467167,GV,The Hague Hollands Spoor,52.070833,4.322222,1316
10/2/2024 1:15,10/2/2024 3:02,Uto,Utrecht Overvecht,52.113333,5.111111,Ah,Arnhem Centraal,51.985,5.898611,1708
10/1/2024 13:40,10/2/2024 10:48,GV,The Hague Hollands Spoor,52.070833,4.322222,Rtd,Rotterdam Centraal,51.9225,4.467167,1535
10/3/2024 6:31,10/3/2024 9:52,Asdz,Amsterdam Zuid,52.338602,4.871978,Nm,Nijmegen Station,51.841111,5.854167,1451
10/3/2024 1:00,10/3/2024 6:39,Gvc,The Hague Centraal,52.084167,4.324722,Asd,Amsterdam Centraal,52.379189,4.899431,1858
10/2/2024 11:16,10/2/2024 21:13,Ah,Arnhem Centraal,51.985,5.898611,Nm,Nijmegen Station,51.841111,5.854167,1711
10/3/2024 8:35,10/4/2024 5:13,Asd,Amsterdam Centraal,52.379189,4.899431,Ams,Amsterdam Amstel,52.346587,4.918684,1232
10/2/2024 5:51,10/4/2024 7:47,Uto,Utrecht Overvecht,52.113333,5.111111,Gvc,The Hague Centraal,52.084167,4.324722,1645
10/1/2024 8:12,10/4/2024 22:28,Ut,Utrecht Centraal,52.089444,5.110278,Uto,Utrecht Overvecht,52.113333,5.111111,1314
10/3/2024 18:59,10/4/2024 12:30,Asdz,Amsterdam Zuid,52.338602,4.871978,Rtb,Rotterdam Blaak,51.920582,4.486082,1812
10/1/2024 10:41,10/2/2024 15:28,Gvc,The Hague Centraal,52.084167,4.324722,Rtb,Rotterdam Blaak,51.920582,4.486082,1306
10/3/2024 20:36,10/4/2024 21:30,Gvc,The Hague Centraal,52.084167,4.324722,Asd,Amsterdam Centraal,52.379189,4.899431,1914
10/2/2024 0:40,10/3/2024 12:12,Gvc,The Hague Centraal,52.084167,4.324722,GV,The Hague Hollands Spoor,52.070833,4.322222,1342
10/1/2024 16:17,10/4/2024 19:29,Rtd,Rotterdam Centraal,51.9225,4.467167,Nm,Nijmegen Station,51.841111,5.854167,1368
10/2/2024 9:40,10/4/2024 9:31,Gvc,The Hague Centraal,52.084167,4.324722,Rtd,Rotterdam Centraal,51.9225,4.467167,1189
10/4/2024 0:06,10/4/2024 4:01,GV,The Hague Hollands Spoor,52.070833,4.322222,Uto,Utrecht Overvecht,52.113333,5.111111,1061
10/1/2024 7:19,10/3/2024 4:00,Nm,Nijmegen Station,51.841111,5.854167,Ah,Arnhem Centraal,51.985,5.898611,1594
10/2/2024 11:43,10/2/2024 22:50,Ams,Amsterdam Amstel,52.346587,4.918684,Rtd,Rotterdam Centraal,51.9225,4.467167,1576
10/1/2024 2:38,10/4/2024 7:26,Rtb,Rotterdam Blaak,51.920582,4.486082,Ut,Utrecht Centraal,52.089444,5.110278,1140
10/4/2024 6:15,10/4/2024 16:08,Ams,Amsterdam Amstel,52.346587,4.918684,Ut,Utrecht Centraal,52.089444,5.110278,1398
10/1/2024 0:08,10/3/2024 13:17,Ut,Utrecht Centraal,52.089444,5.110278,Asdz,Amsterdam Zuid,52.338602,4.871978,1566
10/2/2024 22:45,10/3/2024 2:22,Gvc,The Hague Centraal,52.084167,4.324722,Rtb,Rotterdam Blaak,51.920582,4.486082,1432
10/1/2024 17:12,10/4/2024 16:48,Ut,Utrecht Centraal,52.089444,5.110278,Nm,Nijmegen Station,51.841111,5.854167,1437
10/4/2024 10:37,10/4/2024 22:29,GV,The Hague Hollands Spoor,52.070833,4.322222,Rtb,Rotterdam Blaak,51.920582,4.486082,1956
10/1/2024 15:33,10/2/2024 14:47,Rtb,Rotterdam Blaak,51.920582,4.486082,Ut,Utrecht Centraal,52.089444,5.110278,1756
10/1/2024 7:02,10/2/2024 6:54,Gvc,The Hague Centraal,52.084167,4.324722,Asdz,Amsterdam Zuid,52.338602,4.871978,1627
10/4/2024 14:49,10/4/2024 15:51,GV,The Hague Hollands Spoor,52.070833,4.322222,Rtb,Rotterdam Blaak,51.920582,4.486082,1377
10/2/2024 17:10,10/3/2024 3:27,Rtb,Rotterdam Blaak,51.920582,4.486082,Asd,Amsterdam Centraal,52.379189,4.899431,1585
10/3/2024 8:39,10/4/2024 22:35,Asdz,Amsterdam Zuid,52.338602,4.871978,Rtd,Rotterdam Centraal,51.9225,4.467167,1899
10/4/2024 0:10,10/4/2024 22:51,Ams,Amsterdam Amstel,52.346587,4.918684,Gvc,The Hague Centraal,52.084167,4.324722,1456
10/3/2024 12:25,10/4/2024 2:52,Asd,Amsterdam Centraal,52.379189,4.899431,Ah,Arnhem Centraal,51.985,5.898611,1788
10/2/2024 3:36,10/2/2024 6:33,Asd,Amsterdam Centraal,52.379189,4.899431,Uto,Utrecht Overvecht,52.113333,5.111111,1348
10/4/2024 11:32,10/4/2024 17:22,Ams,Amsterdam Amstel,52.346587,4.918684,Rtb,Rotterdam Blaak,51.920582,4.486082,1654
10/2/2024 12:45,10/3/2024 6:57,Ut,Utrecht Centraal,52.089444,5.110278,Asdz,Amsterdam Zuid,52.338602,4.871978,1777
10/3/2024 7:54,10/3/2024 18:07,Rtb,Rotterdam Blaak,51.920582,4.486082,Uto,Utrecht Overvecht,52.113333,5.111111,1261
10/3/2024 5:23,10/3/2024 7:40,Asdz,Amsterdam Zuid,52.338602,4.871978,Ah,Arnhem Centraal,51.985,5.898611,1740
10/4/2024 17:19,10/4/2024 17:25,Rtd,Rotterdam Centraal,51.9225,4.467167,Gvc,The Hague Centraal,52.084167,4.324722,1350
10/4/2024 11:02,10/4/2024 23:15,Uto,Utrecht Overvecht,52.113333,5.111111,Asdz,Amsterdam Zuid,52.338602,4.871978,1088
10/1/2024 7:12,10/3/2024 22:03,GV,The Hague Hollands Spoor,52.070833,4.322222,Rtd,Rotterdam Centraal,51.9225,4.467167,1243
10/2/2024 1:24,10/3/2024 3:28,Rtb,Rotterdam Blaak,51.920582,4.486082,Asdz,Amsterdam Zuid,52.338602,4.871978,1385
10/4/2024 21:14,10/4/2024 23:21,Rtd,Rotterdam Centraal,51.9225,4.467167,Asdz,Amsterdam Zuid,52.338602,4.871978,1750
10/4/2024 7:52,10/4/2024 20:00,Rtd,Rotterdam Centraal,51.9225,4.467167,Asd,Amsterdam Centraal,52.379189,4.899431,1567
10/2/2024 11:31,10/3/2024 10:40,Rtb,Rotterdam Blaak,51.920582,4.486082,GV,The Hague Hollands Spoor,52.070833,4.322222,1241
10/2/2024 12:11,10/2/2024 15:57,Uto,Utrecht Overvecht,52.113333,5.111111,GV,The Hague Hollands Spoor,52.070833,4.322222,1275
10/2/2024 2:49,10/2/2024 4:02,Rtb,Rotterdam Blaak,51.920582,4.486082,Rtd,Rotterdam Centraal,51.9225,4.467167,1198
10/1/2024 19:36,10/1/2024 21:01,Nm,Nijmegen Station,51.841111,5.854167,Gvc,The Hague Centraal,52.084167,4.324722,1827
10/3/2024 8:25,10/3/2024 16:22,Asdz,Amsterdam Zuid,52.338602,4.871978,Asd,Amsterdam Centraal,52.379189,4.899431,1211
10/2/2024 5:16,10/3/2024 20:27,Ams,Amsterdam Amstel,52.346587,4.918684,Ut,Utrecht Centraal,52.089444,5.110278,1026
10/4/2024 9:45,10/4/2024 11:01,Rtd,Rotterdam Centraal,51.9225,4.467167,Ah,Arnhem Centraal,51.985,5.898611,1411
10/1/2024 19:51,10/3/2024 3:37,Rtd,Rotterdam Centraal,51.9225,4.467167,Asd,Amsterdam Centraal,52.379189,4.899431,1062
10/1/2024 0:49,10/1/2024 16:04,Rtd,Rotterdam Centraal,51.9225,4.467167,Asdz,Amsterdam Zuid,52.338602,4.871978,1729
10/3/2024 14:44,10/3/2024 15:33,Rtb,Rotterdam Blaak,51.920582,4.486082,Ams,Amsterdam Amstel,52.346587,4.918684,1699
10/4/2024 3:42,10/4/2024 18:23,GV,The Hague Hollands Spoor,52.070833,4.322222,Uto,Utrecht Overvecht,52.113333,5.111111,1414
10/3/2024 1:55,10/3/2024 8:04,Ut,Utrecht Centraal,52.089444,5.110278,Gvc,The Hague Centraal,52.084167,4.324722,1432
10/4/2024 1:10,10/4/2024 22:32,Uto,Utrecht Overvecht,52.113333,5.111111,Rtd,Rotterdam Centraal,51.9225,4.467167,1200
10/1/2024 6:01,10/4/2024 15:42,Rtb,Rotterdam Blaak,51.920582,4.486082,Uto,Utrecht Overvecht,52.113333,5.111111,1554
10/3/2024 18:13,10/4/2024 22:49,Rtd,Rotterdam Centraal,51.9225,4.467167,Ut,Utrecht Centraal,52.089444,5.110278,1969
10/2/2024 9:42,10/4/2024 14:26,Ah,Arnhem Centraal,51.985,5.898611,Gvc,The Hague Centraal,52.084167,4.324722,1126
10/2/2024 7:35,10/4/2024 13:26,Asd,Amsterdam Centraal,52.379189,4.899431,Nm,Nijmegen Station,51.841111,5.854167,1952
10/2/2024 23:26,10/4/2024 5:52,Asd,Amsterdam Centraal,52.379189,4.899431,Nm,Nijmegen Station,51.841111,5.854167,1644
10/4/2024 13:07,10/4/2024 18:30,Rtb,Rotterdam Blaak,51.920582,4.486082,Asd,Amsterdam Centraal,52.379189,4.899431,1876
10/4/2024 21:40,10/4/2024 21:42,Uto,Utrecht Overvecht,52.113333,5.111111,Asd,Amsterdam Centraal,52.379189,4.899431,1246
10/2/2024 7:06,10/3/2024 19:31,Ut,Utrecht Centraal,52.089444,5.110278,Nm,Nijmegen Station,51.841111,5.854167,1300
10/4/2024 6:29,10/4/2024 19:02,Nm,Nijmegen Station,51.841111,5.854167,Uto,Utrecht Overvecht,52.113333,5.111111,1196
10/4/2024 11:37,10/4/2024 23:45,Nm,Nijmegen Station,51.841111,5.854167,Rtb,Rotterdam Blaak,51.920582,4.486082,1721
10/2/2024 12:45,10/4/2024 22:52,GV,The Hague Hollands Spoor,52.070833,4.322222,Asd,Amsterdam Centraal,52.379189,4.899431,1182
10/4/2024 12:18,10/4/2024 16:53,Rtb,Rotterdam Blaak,51.920582,4.486082,Gvc,The Hague Centraal,52.084167,4.324722,1653
10/1/2024 14:00,10/4/2024 8:24,Ams,Amsterdam Amstel,52.346587,4.918684,Nm,Nijmegen Station,51.841111,5.854167,1740
10/4/2024 5:28,10/4/2024 16:47,Ut,Utrecht Centraal,52.089444,5.110278,Asd,Amsterdam Centraal,52.379189,4.899431,1516
10/2/2024 12:05,10/3/2024 22:25,Asdz,Amsterdam Zuid,52.338602,4.871978,GV,The Hague Hollands Spoor,52.070833,4.322222,1179
10/4/2024 23:57,10/4/2024 23:57,Rtd,Rotterdam Centraal,51.9225,4.467167,Rtb,Rotterdam Blaak,51.920582,4.486082,1467
10/2/2024 14:29,10/3/2024 7:29,Nm,Nijmegen Station,51.841111,5.854167,Gvc,The Hague Centraal,52.084167,4.324722,1886
10/3/2024 16:48,10/4/2024 21:11,Uto,Utrecht Overvecht,52.113333,5.111111,Asdz,Amsterdam Zuid,52.338602,4.871978,1421
10/4/2024 6:58,10/4/2024 10:40,Gvc,The Hague Centraal,52.084167,4.324722,Ah,Arnhem Centraal,51.985,5.898611,1981
10/4/2024 16:55,10/4/2024 23:04,Uto,Utrecht Overvecht,52.113333,5.111111,Gvc,The Hague Centraal,52.084167,4.324722,1995
10/3/2024 9:06,10/4/2024 16:07,Ut,Utrecht Centraal,52.089444,5.110278,Nm,Nijmegen Station,51.841111,5.854167,1410
10/1/2024 5:22,10/3/2024 13:40,GV,The Hague Hollands Spoor,52.070833,4.322222,Rtb,Rotterdam Blaak,51.920582,4.486082,1833
10/3/2024 14:19,10/4/2024 22:59,Asd,Amsterdam Centraal,52.379189,4.899431,Ah,Arnhem Centraal,51.985,5.898611,1956
10/3/2024 10:12,10/4/2024 5:48,Ut,Utrecht Centraal,52.089444,5.110278,Rtb,Rotterdam Blaak,51.920582,4.486082,1984
10/3/2024 16:54,10/3/2024 23:46,GV,The Hague Hollands Spoor,52.070833,4.322222,Rtd,Rotterdam Centraal,51.9225,4.467167,1755
10/3/2024 22:32,10/4/2024 20:34,Ut,Utrecht Centraal,52.089444,5.110278,Ah,Arnhem Centraal,51.985,5.898611,1834
10/3/2024 5:26,10/4/2024 23:45,Rtd,Rotterdam Centraal,51.9225,4.467167,Uto,Utrecht Overvecht,52.113333,5.111111,1638
10/4/2024 22:00,10/4/2024 22:48,Asdz,Amsterdam Zuid,52.338602,4.871978,Ah,Arnhem Centraal,51.985,5.898611,1753
10/2/2024 11:04,10/3/2024 4:51,Asdz,Amsterdam Zuid,52.338602,4.871978,Rtd,Rotterdam Centraal,51.9225,4.467167,1221
10/3/2024 12:41,10/3/2024 16:16,Rtd,Rotterdam Centraal,51.9225,4.467167,Ah,Arnhem Centraal,51.985,5.898611,1404
10/1/2024 21:26,10/3/2024 16:05,Ams,Amsterdam Amstel,52.346587,4.918684,Ut,Utrecht Centraal,52.089444,5.110278,1391
10/4/2024 18:01,10/4/2024 19:05,Asd,Amsterdam Centraal,52.379189,4.899431,GV,The Hague Hollands Spoor,52.070833,4.322222,1237
10/3/2024 7:58,10/4/2024 13:24,Rtb,Rotterdam Blaak,51.920582,4.486082,Ut,Utrecht Centraal,52.089444,5.110278,1243
10/3/2024 18:19,10/3/2024 20:23,Gvc,The Hague Centraal,52.084167,4.324722,Ah,Arnhem Centraal,51.985,5.898611,1980
10/4/2024 19:02,10/4/2024 21:11,Asd,Amsterdam Centraal,52.379189,4.899431,Ut,Utrecht Centraal,52.089444,5.110278,1608
10/4/2024 18:46,10/4/2024 22:16,Rtb,Rotterdam Blaak,51.920582,4.486082,Ut,Utrecht Centraal,52.089444,5.110278,1171
10/4/2024 20:37,10/4/2024 20:57,Ams,Amsterdam Amstel,52.346587,4.918684,Rtd,Rotterdam Centraal,51.9225,4.467167,1369
10/2/2024 4:29,10/4/2024 15:46,Asdz,Amsterdam Zuid,52.338602,4.871978,Ut,Utrecht Centraal,52.089444,5.110278,1639
10/2/2024 17:45,10/3/2024 19:13,Ah,Arnhem Centraal,51.985,5.898611,Rtd,Rotterdam Centraal,51.9225,4.467167,1116
10/2/2024 0:57,10/4/2024 9:24,Nm,Nijmegen Station,51.841111,5.854167,Rtd,Rotterdam Centraal,51.9225,4.467167,1410
10/2/2024 14:47,10/3/2024 13:16,Uto,Utrecht Overvecht,52.113333,5.111111,Asd,Amsterdam Centraal,52.379189,4.899431,1159
10/4/2024 5:10,10/4/2024 13:36,Ah,Arnhem Centraal,51.985,5.898611,Asd,Amsterdam Centraal,52.379189,4.899431,1834
10/2/2024 5:49,10/3/2024 11:29,Asdz,Amsterdam Zuid,52.338602,4.871978,Gvc,The Hague Centraal,52.084167,4.324722,1224
10/3/2024 18:21,10/3/2024 20:46,Gvc,The Hague Centraal,52.084167,4.324722,Nm,Nijmegen Station,51.841111,5.854167,1244
10/1/2024 19:30,10/2/2024 17:21,GV,The Hague Hollands Spoor,52.070833,4.322222,Uto,Utrecht Overvecht,52.113333,5.111111,1043
10/2/2024 2:09,10/4/2024 23:20,GV,The Hague Hollands Spoor,52.070833,4.322222,Ut,Utrecht Centraal,52.089444,5.110278,1622
10/1/2024 4:20,10/1/2024 11:42,GV,The Hague Hollands Spoor,52.070833,4.322222,Rtd,Rotterdam Centraal,51.9225,4.467167,1770
10/3/2024 6:42,10/4/2024 15:20,GV,The Hague Hollands Spoor,52.070833,4.322222,Ams,Amsterdam Amstel,52.346587,4.918684,1290
10/1/2024 20:28,10/3/2024 19:43,Nm,Nijmegen Station,51.841111,5.854167,Ut,Utrecht Centraal,52.089444,5.110278,1405
10/4/2024 7:13,10/4/2024 23:16,Asd,Amsterdam Centraal,52.379189,4.899431,Rtb,Rotterdam Blaak,51.920582,4.486082,1320
10/1/2024 10:33,10/2/2024 5:08,Uto,Utrecht Overvecht,52.113333,5.111111,Ams,Amsterdam Amstel,52.346587,4.918684,1687
10/2/2024 23:44,10/4/2024 23:49,Ah,Arnhem Centraal,51.985,5.898611,Rtd,Rotterdam Centraal,51.9225,4.467167,1497
10/3/2024 10:53,10/4/2024 17:47,Ah,Arnhem Centraal,51.985,5.898611,Ut,Utrecht Centraal,52.089444,5.110278,1603
10/1/2024 3:57,10/4/2024 8:25,Rtd,Rotterdam Centraal,51.9225,4.467167,Ut,Utrecht Centraal,52.089444,5.110278,1730
10/2/2024 6:18,10/4/2024 9:19,Nm,Nijmegen Station,51.841111,5.854167,Uto,Utrecht Overvecht,52.113333,5.111111,1556
10/4/2024 5:43,10/4/2024 16:39,Uto,Utrecht Overvecht,52.113333,5.111111,Asd,Amsterdam Centraal,52.379189,4.899431,1894
10/1/2024 15:47,10/3/2024 14:27,Rtb,Rotterdam Blaak,51.920582,4.486082,Asdz,Amsterdam Zuid,52.338602,4.871978,1222
10/1/2024 14:22,10/3/2024 0:37,Asdz,Amsterdam Zuid,52.338602,4.871978,Rtd,Rotterdam Centraal,51.9225,4.467167,1794
10/2/2024 13:34,10/4/2024 6:21,Nm,Nijmegen Station,51.841111,5.854167,Rtd,Rotterdam Centraal,51.9225,4.467167,1428
10/4/2024 9:55,10/4/2024 10:56,Ah,Arnhem Centraal,51.985,5.898611,GV,The Hague Hollands Spoor,52.070833,4.322222,1930
10/4/2024 1:44,10/4/2024 2:18,GV,The Hague Hollands Spoor,52.070833,4.322222,Nm,Nijmegen Station,51.841111,5.854167,1358
10/1/2024 19:37,10/2/2024 7:40,Asd,Amsterdam Centraal,52.379189,4.899431,Ah,Arnhem Centraal,51.985,5.898611,1478
10/1/2024 17:28,10/2/2024 22:29,Uto,Utrecht Overvecht,52.113333,5.111111,Gvc,The Hague Centraal,52.084167,4.324722,1143
10/2/2024 21:51,10/4/2024 22:44,Ah,Arnhem Centraal,51.985,5.898611,Nm,Nijmegen Station,51.841111,5.854167,1653
10/3/2024 18:06,10/4/2024 4:09,Asdz,Amsterdam Zuid,52.338602,4.871978,GV,The Hague Hollands Spoor,52.070833,4.322222,1437
10/3/2024 9:53,10/3/2024 10:12,Ah,Arnhem Centraal,51.985,5.898611,Ut,Utrecht Centraal,52.089444,5.110278,1179
10/2/2024 1:58,10/4/2024 10:40,Ah,Arnhem Centraal,51.985,5.898611,Asd,Amsterdam Centraal,52.379189,4.899431,1588
10/4/2024 16:47,10/4/2024 21:40,Ah,Arnhem Centraal,51.985,5.898611,Ams,Amsterdam Amstel,52.346587,4.918684,1100
10/4/2024 23:34,10/4/2024 23:55,Uto,Utrecht Overvecht,52.113333,5.111111,Ams,Amsterdam Amstel,52.346587,4.918684,1800
10/1/2024 20:34,10/2/2024 23:30,Ams,Amsterdam Amstel,52.346587,4.918684,Ah,Arnhem Centraal,51.985,5.898611,1989
10/4/2024 3:13,10/4/2024 17:12,Ut,Utrecht Centraal,52.089444,5.110278,GV,The Hague Hollands Spoor,52.070833,4.322222,1831
